,행정구역,동,차명,충전단자
2826,강북구,인수동,코나 일렉트릭,"DC콤보, AC(5핀)"
2827,강북구,인수동,EV6,"DC콤보, AC(5핀)"
2828,송파구,문정동,테슬라,"DC콤보, AC(7핀)"
2829,송파구,문정동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
2830,송파구,문정동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
2831,송파구,문정동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
2832,강북구,인수동,쏘울 EV,"DC차데모, AC(5핀)"
2833,강북구,인수동,아이오닉 EV,"DC콤보, AC(5핀)"
2834,강북구,인수동,니로 EV,"DC콤보, AC(5핀)"
2835,강북구,인수동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
2836,강서구,가양동,코나 일렉트릭,"DC콤보, AC(5핀)"
2837,강서구,가양동,e-tron,"DC콤보, AC(5핀)"
2838,송파구,문정동,아이오닉 EV,"DC콤보, AC(5핀)"
2839,송파구,문정동,테슬라,"DC콤보, AC(7핀)"
2840,강서구,가양동,테슬라,"DC콤보, AC(7핀)"
2841,송파구,문정동,GV60,"DC콤보, AC(5핀)"
2842,송파구,문정동,e-tron,"DC콤보, AC(5핀)"
2843,송파구,문정동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
2844,송파구,방이동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
2845,송파구,방이동,테슬라,"DC콤보, AC(7핀)"
2846,강서구,가양동,테슬라,"DC콤보, AC(7핀)"
2847,송파구,방이동,아이오닉 EV,"DC콤보, AC(5핀)"
2848,송파구,방이동,테슬라,"DC콤보, AC(7핀)"
2849,송파구,방이동,BMW iX3 M Sport,"DC콤보, AC(5핀)"
2850,송파구,방이동,아이오닉 EV,"DC콤보, AC(5핀)"
2851,송파구,삼전동,아이오닉 EV,"DC콤보, AC(5핀)"
2852,강서구,가양동,EV6,"DC콤보, AC(5핀)"
2853,강서구,가양동,아이오닉 EV,"DC콤보, AC(5핀)"
2854,송파구,삼전동,테슬라,"DC콤보, AC(7핀)"
2855,송파구,삼전동,아이오닉 EV,"DC콤보, AC(5핀)"
2856,송파구,삼전동,니로 EV,"DC콤보, AC(5핀)"
2857,강서구,가양동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
2858,송파구,석촌동,코나 일렉트릭,"DC콤보, AC(5핀)"
2859,강서구,가양동,테슬라,"DC콤보, AC(7핀)"
2860,강서구,가양동,테슬라,"DC콤보, AC(7핀)"
2861,송파구,석촌동,테슬라,"DC콤보, AC(7핀)"
2862,송파구,석촌동,니로 EV,"DC콤보, AC(5핀)"
2863,송파구,석촌동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
2864,송파구,송파동,EV6,"DC콤보, AC(5핀)"
2865,강서구,가양동,코나 일렉트릭,"DC콤보, AC(5핀)"
2866,강서구,가양동,니로 EV,"DC콤보, AC(5핀)"
2867,강서구,가양동,EV6,"DC콤보, AC(5핀)"
2868,강서구,가양동,아이오닉 EV,"DC콤보, AC(5핀)"
2869,강서구,가양동,아이오닉 EV,"DC콤보, AC(5핀)"
2870,송파구,송파동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
2871,송파구,송파동,EV6,"DC콤보, AC(5핀)"
2872,송파구,송파동,CEVO-C,"DC콤보, AC(5핀)"
2873,송파구,송파동,테슬라,"DC콤보, AC(7핀)"
2874,강서구,가양동,아이오닉 EV,"DC콤보, AC(5핀)"
2875,강서구,가양동,아이오닉 EV,"DC콤보, AC(5핀)"
2876,강서구,가양동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
2877,송파구,오금동,테슬라,"DC콤보, AC(7핀)"
2878,강서구,가양동,아이오닉 EV,"DC콤보, AC(5핀)"
2879,강서구,가양동,테슬라,"DC콤보, AC(7핀)"
2880,송파구,오금동,테슬라,"DC콤보, AC(7핀)"
2881,송파구,오금동,테슬라,"DC콤보, AC(7핀)"
2882,강서구,가양동,니로 EV,"DC콤보, AC(5핀)"
2883,강서구,가양동,코나 일렉트릭,"DC콤보, AC(5핀)"
2884,강서구,가양동,니로 EV,"DC콤보, AC(5핀)"
2885,강서구,가양동,니로 EV,"DC콤보, AC(5핀)"
2886,강서구,가양동,테슬라,"DC콤보, AC(7핀)"
2887,강서구,가양동,아이오닉 EV,"DC콤보, AC(5핀)"
2888,강서구,가양동,아이오닉 EV,"DC콤보, AC(5핀)"
2889,강서구,가양동,아이오닉 EV,"DC콤보, AC(5핀)"
2890,강서구,가양동,아이오닉 EV,"DC콤보, AC(5핀)"
2891,강서구,가양동,테슬라,"DC콤보, AC(7핀)"
2892,강서구,가양동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
2893,강서구,가양동,일진무시동전기냉동탑차,"DC콤보, AC(5핀)"
2894,강서구,가양동,일진무시동전기냉동탑차,"DC콤보, AC(5핀)"
2895,강서구,가양동,테슬라,"DC콤보, AC(7핀)"
2896,강서구,가양동,테슬라,"DC콤보, AC(7핀)"
2897,송파구,오금동,아이오닉 EV,"DC콤보, AC(5핀)"
2898,송파구,오금동,테슬라,"DC콤보, AC(7핀)"
2899,송파구,오금동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
2900,송파구,오금동,코나 일렉트릭,"DC콤보, AC(5핀)"
2901,강서구,가양동,테슬라,"DC콤보, AC(7핀)"
2902,강서구,가양동,테슬라,"DC콤보, AC(7핀)"
2903,강서구,가양동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
2904,강서구,가양동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
2905,송파구,오륜동,테슬라,"DC콤보, AC(7핀)"
2906,강서구,가양동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
2907,강서구,공항동,코나 일렉트릭,"DC콤보, AC(5핀)"
2908,송파구,오륜동,테슬라,"DC콤보, AC(7핀)"
2909,송파구,위례동,코나 일렉트릭,"DC콤보, AC(5핀)"
2910,송파구,위례동,GV60,"DC콤보, AC(5핀)"
2911,강서구,공항동,SM3 Z.E.,"AC3상, AC(7핀)"
2912,강서구,공항동,아이오닉 EV,"DC콤보, AC(5핀)"
2913,강서구,공항동,아이오닉 EV,"DC콤보, AC(5핀)"
2914,강서구,공항동,니로 EV,"DC콤보, AC(5핀)"
2915,강서구,공항동,아이오닉 EV,"DC콤보, AC(5핀)"
2916,송파구,위례동,아이오닉 EV,"DC콤보, AC(5핀)"
2917,송파구,위례동,테슬라,"DC콤보, AC(7핀)"
2918,송파구,위례동,테슬라,"DC콤보, AC(7핀)"
2919,강서구,공항동,BYD eBus-12,"DC콤보, AC(5핀)"
2920,강서구,공항동,EV6,"DC콤보, AC(5핀)"
2921,강서구,공항동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
2922,강서구,공항동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
2923,강서구,공항동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
2924,송파구,위례동,니로 EV,"DC콤보, AC(5핀)"
2925,강서구,등촌동,테슬라,"DC콤보, AC(7핀)"
2926,강서구,등촌동,테슬라,"DC콤보, AC(7핀)"
2927,강서구,등촌동,SM3 Z.E.,"AC3상, AC(7핀)"
2928,송파구,위례동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
2929,송파구,위례동,테슬라,"DC콤보, AC(7핀)"
2930,송파구,위례동,테슬라,"DC콤보, AC(7핀)"
2931,송파구,위례동,테슬라,"DC콤보, AC(7핀)"
2932,송파구,위례동,아이오닉 EV,"DC콤보, AC(5핀)"
2933,강서구,등촌동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
2934,강서구,등촌동,테슬라,"DC콤보, AC(7핀)"
2935,송파구,위례동,테슬라,"DC콤보, AC(7핀)"
2936,송파구,위례동,니로 EV,"DC콤보, AC(5핀)"
2937,송파구,위례동,코나 일렉트릭,"DC콤보, AC(5핀)"
2938,송파구,위례동,SM3 Z.E.,"AC3상, AC(7핀)"
2939,송파구,위례동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
2940,송파구,잠실동,테슬라,"DC콤보, AC(7핀)"
2941,강서구,등촌동,EV6,"DC콤보, AC(5핀)"
2942,강서구,등촌동,테슬라,"DC콤보, AC(7핀)"
2943,송파구,잠실동,테슬라,"DC콤보, AC(7핀)"
2944,송파구,잠실동,테슬라,"DC콤보, AC(7핀)"
2945,송파구,잠실동,테슬라,"DC콤보, AC(7핀)"
2946,강서구,등촌동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
2947,강서구,등촌동,EV6,"DC콤보, AC(5핀)"
2948,강서구,발산동,아이오닉 EV,"DC콤보, AC(5핀)"
2949,송파구,잠실동,테슬라,"DC콤보, AC(7핀)"
2950,강서구,발산동,e-tron,"DC콤보, AC(5핀)"
2951,송파구,잠실동,테슬라,"DC콤보, AC(7핀)"
2952,강서구,발산동,코나 일렉트릭,"DC콤보, AC(5핀)"
2953,송파구,잠실동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
2954,강서구,발산동,니로 EV,"DC콤보, AC(5핀)"
2955,강서구,발산동,테슬라,"DC콤보, AC(7핀)"
2956,강서구,발산동,쏘울 EV,"DC차데모, AC(5핀)"
2957,송파구,잠실동,테슬라,"DC콤보, AC(7핀)"
2958,강서구,발산동,SMART110,"DC콤보, AC(5핀)"
2959,강서구,발산동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
2960,강서구,발산동,일진무시동전기냉동탑차,"DC콤보, AC(5핀)"
2961,강서구,발산동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
2962,강서구,방화동,BMW i3,"DC콤보, AC(5핀)"
2963,강서구,방화동,EV6,"DC콤보, AC(5핀)"
2964,송파구,잠실동,Mercedes-Benz EQS450 +,"DC콤보, AC(5핀)"
2965,송파구,잠실동,테슬라,"DC콤보, AC(7핀)"
2966,송파구,잠실동,테슬라,"DC콤보, AC(7핀)"
2967,강서구,방화동,테슬라,"DC콤보, AC(7핀)"
2968,송파구,잠실동,테슬라,"DC콤보, AC(7핀)"
2969,송파구,잠실동,테슬라,"DC콤보, AC(7핀)"
2970,송파구,잠실동,테슬라,"DC콤보, AC(7핀)"
2971,강서구,방화동,LEAF,"DC차데모, AC(5핀)"
2972,강서구,방화동,테슬라,"DC콤보, AC(7핀)"
2973,강서구,방화동,테슬라,"DC콤보, AC(7핀)"
2974,강서구,방화동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
2975,강서구,방화동,SMART110,"DC콤보, AC(5핀)"
2976,강서구,방화동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
2977,강서구,방화동,아이오닉 EV,"DC콤보, AC(5핀)"
2978,송파구,잠실동,테슬라,"DC콤보, AC(7핀)"
2979,송파구,잠실동,테슬라,"DC콤보, AC(7핀)"
2980,송파구,잠실동,테슬라,"DC콤보, AC(7핀)"
2981,송파구,잠실동,제인모터스칼마토EV1톤내장탑,"DC콤보, AC(5핀)"
2982,강서구,방화동,EV6,"DC콤보, AC(5핀)"
2983,강서구,방화동,니로 EV,"DC콤보, AC(5핀)"
2984,강서구,방화동,아이오닉 EV,"DC콤보, AC(5핀)"
2985,강서구,방화동,HYPERS1611,"DC콤보, AC(5핀)"
2986,강서구,방화동,HYPERS11L,"DC콤보, AC(5핀)"
2987,강서구,방화동,아이오닉 EV,"DC콤보, AC(5핀)"
2988,송파구,잠실동,e-tron,"DC콤보, AC(5핀)"
2989,송파구,잠실동,아이오닉 EV,"DC콤보, AC(5핀)"
2990,송파구,잠실동,테슬라,"DC콤보, AC(7핀)"
2991,송파구,잠실동,쏘울 EV,"DC차데모, AC(5핀)"
2992,송파구,잠실동,SM3 Z.E.,"AC3상, AC(7핀)"
2993,송파구,잠실동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
2994,강서구,방화동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
2995,강서구,염창동,EV6,"DC콤보, AC(5핀)"
2996,강서구,염창동,테슬라,"DC콤보, AC(7핀)"
2997,강서구,염창동,쏘울 EV,"DC차데모, AC(5핀)"
2998,송파구,잠실동,EV6,"DC콤보, AC(5핀)"
2999,송파구,잠실동,테슬라,"DC콤보, AC(7핀)"
3000,송파구,잠실본동,D2,"DC콤보, AC(5핀)"
3001,송파구,잠실본동,D2,"DC콤보, AC(5핀)"
3002,송파구,잠실본동,쏘울 EV,"DC차데모, AC(5핀)"
3003,강서구,염창동,아이오닉 EV,"DC콤보, AC(5핀)"
3004,송파구,잠실본동,테슬라,"DC콤보, AC(7핀)"
3005,강서구,염창동,테슬라,"DC콤보, AC(7핀)"
3006,강서구,염창동,아이오닉 EV,"DC콤보, AC(5핀)"
3007,강서구,염창동,EV6,"DC콤보, AC(5핀)"
3008,강서구,염창동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
3009,강서구,우장산동,테슬라,"DC콤보, AC(7핀)"
3010,송파구,장지동,테슬라,"DC콤보, AC(7핀)"
3011,강서구,우장산동,레이 전기차,"DC차데모, AC(5핀)"
3012,강서구,우장산동,테슬라,"DC콤보, AC(7핀)"
3013,송파구,장지동,SM3 Z.E.,"AC3상, AC(7핀)"
3014,송파구,장지동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
3015,송파구,풍납동,TWIZY,"DC콤보, AC(5핀)"
3016,강서구,우장산동,테슬라,"DC콤보, AC(7핀)"
3017,송파구,풍납동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
3018,강서구,우장산동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
3019,강서구,화곡동,아이오닉 EV,"DC콤보, AC(5핀)"
3020,강서구,화곡동,아이오닉 EV,"DC콤보, AC(5핀)"
3021,강서구,화곡동,GV60,"DC콤보, AC(5핀)"
3022,송파구,풍납동,아이오닉 EV,"DC콤보, AC(5핀)"
3023,송파구,풍납동,아이오닉 EV,"DC콤보, AC(5핀)"
3024,송파구,풍납동,테슬라,"DC콤보, AC(7핀)"
3025,강서구,화곡동,CEVO-C,"DC콤보, AC(5핀)"
3026,강서구,화곡동,아이오닉 EV,"DC콤보, AC(5핀)"
3027,송파구,풍납동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
3028,양천구,목동,코나 일렉트릭,"DC콤보, AC(5핀)"
3029,양천구,목동,아이오닉 EV,"DC콤보, AC(5핀)"
3030,강서구,화곡동,TWIZY,"DC콤보, AC(5핀)"
3031,강서구,화곡동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
3032,강서구,화곡동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
3033,양천구,목동,테슬라,"DC콤보, AC(7핀)"
3034,양천구,목동,타이칸,"DC콤보, AC(5핀)"
3035,강서구,화곡동,테슬라,"DC콤보, AC(7핀)"
3036,강서구,화곡동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
3037,양천구,목동,아이오닉 EV,"DC콤보, AC(5핀)"
3038,양천구,목동,코나 일렉트릭,"DC콤보, AC(5핀)"
3039,양천구,목동,테슬라,"DC콤보, AC(7핀)"
3040,강서구,화곡동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
3041,양천구,목동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
3042,양천구,목동,테슬라,"DC콤보, AC(7핀)"
3043,강서구,화곡동,아이오닉 EV,"DC콤보, AC(5핀)"
3044,강서구,화곡동,코나 일렉트릭,"DC콤보, AC(5핀)"
3045,양천구,목동,니로 EV,"DC콤보, AC(5핀)"
3046,양천구,목동,아이오닉 EV,"DC콤보, AC(5핀)"
3047,양천구,목동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
3048,강서구,화곡동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
3049,강서구,화곡동,아이오닉 EV,"DC콤보, AC(5핀)"
3050,강서구,화곡동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
3051,강서구,화곡본동,테슬라,"DC콤보, AC(7핀)"
3052,강서구,화곡본동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
3053,양천구,목동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
3054,양천구,목동,아이오닉 EV,"DC콤보, AC(5핀)"
3055,양천구,목동,G80,"DC콤보, AC(5핀)"
3056,양천구,목동,아이오닉 EV,"DC콤보, AC(5핀)"
3057,관악구,낙성대동,니로 EV,"DC콤보, AC(5핀)"
3058,양천구,목동,코나 일렉트릭,"DC콤보, AC(5핀)"
3059,양천구,목동,테슬라,"DC콤보, AC(7핀)"
3060,관악구,난곡동,코나 일렉트릭,"DC콤보, AC(5핀)"
3061,관악구,난곡동,EV6,"DC콤보, AC(5핀)"
3062,관악구,난향동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
3063,양천구,목동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
3064,양천구,목동,아이오닉 EV,"DC콤보, AC(5핀)"
3065,관악구,난향동,테슬라,"DC콤보, AC(7핀)"
3066,관악구,남현동,쏘울 EV,"DC차데모, AC(5핀)"
3067,양천구,목동,아이오닉 EV,"DC콤보, AC(5핀)"
3068,관악구,남현동,테슬라,"DC콤보, AC(7핀)"
3069,관악구,대학동,테슬라,"DC콤보, AC(7핀)"
3070,양천구,신월동,테슬라,"DC콤보, AC(7핀)"
3071,양천구,신월동,테슬라,"DC콤보, AC(7핀)"
3072,양천구,신월동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
3073,양천구,신월동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
3074,관악구,대학동,EV6,"DC콤보, AC(5핀)"
3075,관악구,대학동,아폴로(Apollo)1100전기버스,"DC콤보, AC(5핀)"
3076,관악구,대학동,NEW BYD eBus-12,"DC콤보, AC(5핀)"
3077,관악구,대학동,BYD eBus-12,"DC콤보, AC(5핀)"
3078,관악구,대학동,일렉시티(ELEC CITY),"DC콤보, AC(5핀)"
3079,관악구,대학동,아폴로(APOLLO)900전기버스,"DC콤보, AC(5핀)"
3080,관악구,미성동,테슬라,"DC콤보, AC(7핀)"
3081,양천구,신월동,테슬라,"DC콤보, AC(7핀)"
3082,양천구,신월동,EV6,"DC콤보, AC(5핀)"
3083,양천구,신월동,타이칸,"DC콤보, AC(5핀)"
3084,관악구,미성동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
3085,관악구,보라매동,코나 일렉트릭,"DC콤보, AC(5핀)"
3086,양천구,신월동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
3087,양천구,신월동,테슬라,"DC콤보, AC(7핀)"
3088,양천구,신월동,아이오닉 EV,"DC콤보, AC(5핀)"
3089,양천구,신월동,TWIZY,"DC콤보, AC(5핀)"
3090,양천구,신월동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
3091,양천구,신월동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
3092,양천구,신월동,테슬라,"DC콤보, AC(7핀)"
3093,관악구,보라매동,쏘울 EV,"DC차데모, AC(5핀)"
3094,관악구,보라매동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
3095,양천구,신월동,테슬라,"DC콤보, AC(7핀)"
3096,양천구,신월동,테슬라,"DC콤보, AC(7핀)"
3097,양천구,신월동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
